Timestamp                       Thread     Type        Activity             PID    TTL  
2026-09-18 04:09:44.001602+0300 0x790      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:PPipeDCP_H13P.cpp:12432] virtual IOMFBStatus IOMFB::UPPipeDCP_H13P::ready_for_run_mode_change(AppleRegisterStream *): initiating deferred run mode chang...
2026-09-18 04:09:44.002959+0300 0x790      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:M3Hal_v1.cpp:246] IOMFB: load APT M3 IMem : size 0x7ac8
2026-09-18 04:09:44.003240+0300 0x790      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:M3Hal_v1.cpp:246] IOMFB: load APT M3 DMem : size 0x6fa4
2026-09-18 04:09:44.003398+0300 0x790      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:CAHandler.cpp:190] IOMFB load_ca_data: Unrecognized data version 0 (expected 1 or 2)
2026-09-18 04:09:44.003631+0300 0x790      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:UPPipe.cpp:4155] IOMFB read_pmu_data_sync: pmu ram read error (e00800d8)
2026-09-18 04:09:44.004591+0300 0x790      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:PPipeDCP_H13P.cpp:17314] IOMFB: program_M3_SDP_Init: DPTX Generic SDP base index is 0xa
2026-09-18 04:09:44.005054+0300 0x790      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:PPipeDCP_H13P.cpp:17341] program_M3_SDP_Init: Base SDP Index = 10 : Number of SDPs available = 1
2026-09-18 04:09:44.005064+0300 0x790      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:PPipeDCP_H13P.cpp:16908] IOMFB Int RTBandwidth: program_M3_rt_config: Using Legacy, scratch 23b738014
2026-09-18 04:09:44.005072+0300 0x790      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:PPipeDCP_H13P.cpp:16928] IOMFB Int RTBandwidth: using legacy. Doorbell 23bc3c000, bit 2
2026-09-18 04:09:44.005080+0300 0x790      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:UPTSQManager.cpp:134] IOMFB: clearing M3 reset
2026-09-18 04:09:44.005088+0300 0x790      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:UPTSQ_Hal_v1.cpp:339] IOMFB: timebase_offset = 4
2026-09-18 04:09:44.008938+0300 0x790      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:UPTSQManager.cpp:106] IOMFB: switch to normal mode succeeded
2026-09-18 04:09:44.016167+0300 0x7d6      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:nifiedPipeline.cpp:7792] HPD not present, skipping mode export
2026-09-18 04:09:44.020156+0300 0x7d6      Default     0x0                  0      0    kernel: (AppleThunderboltNHI) 5902389us AppleThunderboltGenericHAL(1)::start - status = 0x0
2026-09-18 04:09:44.020160+0300 0x7d6      Default     0x0                  0      0    kernel: (AppleThunderboltNHI) 5902389us AppleThunderboltGenericHAL(1)::start - status = 0x0
2026-09-18 04:09:44.020714+0300 0x790      Default     0x0                  0      0    kernel: (AppleThunderboltNHI) 5902947us AppleThunderboltGenericHAL(0)::start - status = 0x0
2026-09-18 04:09:44.020719+0300 0x790      Default     0x0                  0      0    kernel: (AppleThunderboltNHI) 5902947us AppleThunderboltGenericHAL(0)::start - status = 0x0
2026-09-18 04:09:44.021806+0300 0x7d6      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:nifiedPipeline.cpp:3896] IOMFB: power on -> off vmaod 0
2026-09-18 04:09:44.021813+0300 0x7d6      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:PPipeDCP_H13P.cpp:12505] set_run_mode_safe: no need to defer: 2 -> 1
2026-09-18 04:09:44.021880+0300 0x7d6      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:PPipeDCP_H13P.cpp:12505] set_run_mode_safe: no need to defer: 1 -> 0
2026-09-18 04:09:44.022383+0300 0x753      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:nifiedPipeline.cpp:1697] set_device_enabled_gated: current state: 1, requested state: 0
2026-09-18 04:09:43.092395+0300 0x790      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:PPipeDCP_H13P.cpp:13502] virtual IOMFBStatus IOMFB::UPPipeDCP_H13P::apt_normal_mode_changed(AppleRegisterStream *): requesting transtition to auto mode
2026-09-18 04:09:43.092412+0300 0x790      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:PPipeDCP_H13P.cpp:12527] set_run_mode_safe: deferring: 4 -> 2
2026-09-18 04:09:43.092418+0300 0x790      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:PPipeDCP_H13P.cpp:12432] virtual IOMFBStatus IOMFB::UPPipeDCP_H13P::ready_for_run_mode_change(AppleRegisterStream *): initiating deferred run mode chang...
2026-09-18 04:09:43.092430+0300 0x790      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:UPTSQManager.cpp:151] IOMFBStatus IOMFB::UPTSQManager::power_down_M3(AppleRegisterStream *, UPTSQManager::ModeChangeWaiter *): request mode change: A...
2026-09-18 04:09:43.108882+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:UPTSQManager.cpp:163] IOMFBStatus IOMFB::UPTSQManager::power_down_M3(AppleRegisterStream *, UPTSQManager::ModeChangeWaiter *): disabling M3
2026-09-18 04:09:43.108891+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:PPipeDCP_H13P.cpp:17452] free_all_sdp_resources: Free up all SDP resources!
2026-09-18 04:09:43.116064+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:PPipeDCP_H13P.cpp:13502] virtual IOMFBStatus IOMFB::UPPipeDCP_H13P::apt_normal_mode_changed(AppleRegisterStream *): requesting transtition to normal mod...
2026-09-18 04:09:43.116073+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:PPipeDCP_H13P.cpp:12527] set_run_mode_safe: deferring: 2 -> 4
2026-09-18 04:09:43.116077+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:PPipeDCP_H13P.cpp:12432] virtual IOMFBStatus IOMFB::UPPipeDCP_H13P::ready_for_run_mode_change(AppleRegisterStream *): initiating deferred run mode chang...
2026-09-18 04:09:43.116148+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:M3Hal_v1.cpp:246] IOMFB: load APT M3 IMem : size 0x7ac8
2026-09-18 04:09:43.116429+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:M3Hal_v1.cpp:246] IOMFB: load APT M3 DMem : size 0x6fa4
2026-09-18 04:09:43.116587+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:CAHandler.cpp:190] IOMFB load_ca_data: Unrecognized data version 0 (expected 1 or 2)
2026-09-18 04:09:43.117187+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:UPPipe.cpp:4155] IOMFB read_pmu_data_sync: pmu ram read error (e00800d8)
2026-09-18 04:09:43.117382+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:PPipeDCP_H13P.cpp:17314] IOMFB: program_M3_SDP_Init: DPTX Generic SDP base index is 0xa
2026-09-18 04:09:43.117388+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:PPipeDCP_H13P.cpp:17341] program_M3_SDP_Init: Base SDP Index = 10 : Number of SDPs available = 1
2026-09-18 04:09:43.117433+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:PPipeDCP_H13P.cpp:16908] IOMFB Int RTBandwidth: program_M3_rt_config: Using Legacy, scratch 23b738014
2026-09-18 04:09:43.117437+0300 0x301      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:PPipeDCP_H13P.cpp:16928] IOMFB Int RTBandwidth: using legacy. Doorbell 23bc3c000, bit 2
2026-09-18 04:09:43.117472+0300 0x301      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:UPTSQManager.cpp:134] IOMFB: clearing M3 reset
2026-09-18 04:09:43.117562+0300 0x301      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:UPTSQ_Hal_v1.cpp:339] IOMFB: timebase_offset = 4
2026-09-18 04:09:43.124865+0300 0x82f      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:UPTSQManager.cpp:106] IOMFB: switch to normal mode succeeded
2026-09-18 04:09:44.177788+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:FramebufferDCP.cpp:3610] clamshell value is 1
2026-09-18 04:09:45.848582+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:UPPipeDCP_H13P.cpp:2555] brightness_changed: brightness value: 17743818
2026-09-18 04:09:45.848650+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:nifiedPipeline.cpp:5281] send_brightness: dbv: 37753, unit: 0, value: 17743818
2026-09-18 04:09:45.872529+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:UPPipeDCP_H13P.cpp:2555] brightness_changed: brightness value: 17837198
2026-09-18 04:09:45.872597+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:nifiedPipeline.cpp:5281] send_brightness: dbv: 37961, unit: 0, value: 17837470
2026-09-18 04:09:45.888518+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:UPPipeDCP_H13P.cpp:2555] brightness_changed: brightness value: 17868428
2026-09-18 04:09:45.888752+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:nifiedPipeline.cpp:5281] send_brightness: dbv: 38030, unit: 0, value: 17868700
2026-09-18 04:09:45.921864+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:UPPipeDCP_H13P.cpp:2555] brightness_changed: brightness value: 17899718
2026-09-18 04:09:45.921933+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:nifiedPipeline.cpp:5281] send_brightness: dbv: 38100, unit: 0, value: 17899991
2026-09-18 04:09:45.938515+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:UPPipeDCP_H13P.cpp:2555] brightness_changed: brightness value: 17962462
2026-09-18 04:09:45.938582+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:nifiedPipeline.cpp:5281] send_brightness: dbv: 38239, unit: 0, value: 17962736
2026-09-18 04:09:45.955181+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:UPPipeDCP_H13P.cpp:2555] brightness_changed: brightness value: 17977142
2026-09-18 04:09:45.955247+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:nifiedPipeline.cpp:5281] send_brightness: dbv: 38272, unit: 0, value: 17977416
2026-09-18 04:09:45.971905+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:UPPipeDCP_H13P.cpp:2555] brightness_changed: brightness value: 18008622
2026-09-18 04:09:45.971968+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:nifiedPipeline.cpp:5281] send_brightness: dbv: 38343, unit: 0, value: 18009446
2026-09-18 04:09:45.988567+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:UPPipeDCP_H13P.cpp:2555] brightness_changed: brightness value: 18040156
2026-09-18 04:09:45.988634+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:nifiedPipeline.cpp:5281] send_brightness: dbv: 38414, unit: 0, value: 18040981
2026-09-18 04:09:46.005213+0300 0x17a      Default     0x0                  0      0    kernel: (RTBuddy) [DCP:UPPipeDCP_H13P.cpp:2555] brightness_changed: brightness value: 18071752
2026-09-18 04:09:48.545785+0300 0xe0e      Default     0x0                  0      0    kernel: (Sandbox) Sandbox: ThunderboltAccessoryUpdaterServi(395) allow file-read-data /private/var/db/accessoryupdater/Library/Preferences
2026-09-18 04:09:48.545894+0300 0xe0e      Default     0x0                  0      0    kernel: (Sandbox) Sandbox: ThunderboltAccessoryUpdaterServi(395) allow file-issue-extension target:/private/var/db/accessoryupdater/Library/Preferences/com.apple.MobileAccessoryUpdater.ThunderboltAccessoryUpdaterService.plist extension-class:com.apple.cfprefsd.read
2026-09-18 04:09:48.546934+0300 0xe0e      Default     0x0                  0      0    kernel: (Sandbox) Sandbox: ThunderboltAccessoryUpdaterServi(395) allow file-read-data /private/var/db/accessoryupdater/Library/Preferences
2026-09-18 04:09:48.547022+0300 0xe0e      Default     0x0                  0      0    kernel: (Sandbox) Sandbox: ThunderboltAccessoryUpdaterServi(395) allow file-issue-extension target:/private/var/db/accessoryupdater/Library/Preferences/.GlobalPreferences.plist extension-class:com.apple.cfprefsd.read
2026-09-18 04:09:48.547066+0300 0xe0e      Default     0x0                  0      0    kernel: (Sandbox) Sandbox: ThunderboltAccessoryUpdaterServi(395) allow file-read-data /private/var/db/accessoryupdater/Library/Preferences
2026-09-18 04:09:48.547129+0300 0xe0e      Default     0x0                  0      0    kernel: (Sandbox) Sandbox: ThunderboltAccessoryUpdaterServi(395) allow file-issue-extension target:/private/var/db/accessoryupdater/Library/Preferences/.GlobalPreferences_m.plist extension-class:com.apple.cfprefsd.read
2026-09-18 04:11:27.531184+0300 0xc20      Default     0x0                  0      0    kernel: (AppleThunderboltNHI) 114633599us AppleThunderboltNHIGenericACIO(1)::setPhyState - PHY is off, turn on
2026-09-18 04:11:27.531189+0300 0xc20      Default     0x0                  0      0    kernel: (AppleThunderboltNHI) 114633599us AppleThunderboltNHIGenericACIO(1)::setPhyState - PHY is off, turn on
2026-09-18 04:11:27.532795+0300 0xc20      Default     0x0                  0      0    kernel: (AppleThunderboltNHI) 114635210us AppleThunderboltNHIGenericACIO(1)::setPhyState - opening phy took 1 milliseconds
2026-09-18 04:11:27.532800+0300 0xc20      Default     0x0                  0      0    kernel: (AppleThunderboltNHI) 114635210us AppleThunderboltNHIGenericACIO(1)::setPhyState - opening phy took 1 milliseconds
2026-09-18 04:11:27.532804+0300 0xc20      Default     0x0                  0      0    kernel: (AppleThunderboltNHI) 114635219us AppleThunderboltNHIGenericACIO(1)::setPhyState - PHY is on
2026-09-18 04:11:27.532806+0300 0xc20      Default     0x0                  0      0    kernel: (AppleThunderboltNHI) 114635219us AppleThunderboltNHIGenericACIO(1)::setPhyState - PHY is on
2026-09-18 04:11:27.937721+0300 0x2a1a     Default     0x0                  0      0    kernel: (IOThunderboltFamily) 115040132us IOThunderboltTRMPolicyRoot(1@0:0x1)::evaluateTRMState - transport restricted
2026-09-18 04:11:27.937875+0300 0xc20      Default     0x0                  0      0    kernel: (AppleThunderboltNHI) 115040290us AppleThunderboltNHITransmitRingManager::allocateTransmitRing Flags: 0x1
2026-09-18 04:11:27.937890+0300 0xc20      Default     0x0                  0      0    kernel: (AppleThunderboltNHI) 115040290us AppleThunderboltNHITransmitRingManager::allocateTransmitRing Flags: 0x1
2026-09-18 04:11:27.941021+0300 0xc20      Default     0x0                  0      0    kernel: (AppleThunderboltNHI) 115043436us AppleThunderboltNHIReceiveRingManager::allocateReceiveRing Flags: 0x1
2026-09-18 04:11:27.941028+0300 0xc20      Default     0x0                  0      0    kernel: (AppleThunderboltNHI) 115043436us AppleThunderboltNHIReceiveRingManager::allocateReceiveRing Flags: 0x1
2026-09-18 04:11:27.943038+0300 0x163      Default     0x0                  0      0    kernel: (AppleThunderboltDPAdapterFamily) Thunderbolt DP - DPF [1:0x0:0x5] - HPD = 1
2026-09-18 04:11:27.943111+0300 0x163      Default     0x0                  0      0    kernel: (AppleThunderboltDPAdapterFamily) Thunderbolt DP - DPF [1:0x0:0x6] - HPD = 1
2026-09-18 04:11:27.943206+0300 0x2a38     Default     0x0                  0      0    kernel: (IOThunderboltFamily) 115045621us IOThunderboltSwitch(1@0)::processPlugEvent - Thunderbolt HPD packet for rid = 1 route = 0x0 port = 5 plug = 1
2026-09-18 04:11:27.945913+0300 0x2a37     Default     0x0                  0      0    kernel: (IOThunderboltFamily) Thunderbolt Self-Reset Count = 0x30
2026-09-18 04:11:27.953133+0300 0x163      Default     0x0                  0      0    kernel: (AppleThunderboltDPAdapterFamily) Thunderbolt DP - DPF [1:0x0:0x6] - HPD = 1
2026-09-18 04:11:27.953215+0300 0x2a3a     Default     0x0                  0      0    kernel: (IOThunderboltFamily) 115055630us IOThunderboltSwitch(1@0)::processPlugEvent - Thunderbolt HPD packet for rid = 1 route = 0x0 port = 6 plug = 1
2026-09-18 04:11:28.240925+0300 0x2a3f     Default     0x0                  0      0    kernel: (IOThunderboltFamily) 115343340us IOThunderboltSwitch(1@0)::processPlugEvent - Thunderbolt HPD packet for rid = 1 route = 0x0 port = 1 plug = 1
2026-09-18 04:11:28.241264+0300 0x2a41     Default     0x0                  0      0    kernel: (IOThunderboltFamily) 115343679us IOThunderboltSwitch(1@0)::processPlugEvent - Thunderbolt HPD packet for rid = 1 route = 0x0 port = 2 plug = 1
2026-09-18 04:11:28.251602+0300 0x2a45     Default     0x0                  0      0    kernel: (IOThunderboltFamily) 115354016us IOThunderboltSwitch(1@1)::processPlugEvent - Thunderbolt HPD packet for rid = 1 route = 0x1 port = 2 plug = 1
2026-09-18 04:11:28.590591+0300 0x2a4e     Default     0x0                  0      0    kernel: (IOThunderboltFamily) 115693006us IOThunderboltSwitch(1@1)::processPlugEvent - Thunderbolt HPD packet for rid = 1 route = 0x1 port = 0 plug = 1
2026-09-18 04:11:28.664020+0300 0x2a40     Default     0x0                  0      0    kernel: (IOThunderboltFamily) 115766435us IOThunderboltSwitch(1@1)::syncTargetAndNegotiatedWidth - port (1@0:2) - bonding took 0 ms
2026-09-18 04:11:28.665928+0300 0x2a4f     Default     0x0                  0      0    kernel: (IOThunderboltFamily) 115768342us IOThunderboltSwitch(1@0)::processPlugEvent - Thunderbolt HPD packet for rid = 1 route = 0x0 port = 2 plug = 0
2026-09-18 04:11:28.669633+0300 0x2a40     Default     0x0                  0      0    kernel: (IOThunderboltFamily) 115772047us IOThunderboltSwitch(1@1)::configureCLx - (0x1 -> 0x1) supported = 0x7 common = 0x0 parent = 0x0 child = 0x0 options = 0x0 status = 0x00000000
2026-09-18 04:11:28.893172+0300 0xe0e      Default     0x0                  0      0    kernel: (Sandbox) Sandbox: ThunderboltAccessoryUpdaterServi(395) allow iokit-get-properties iokit-class:IOThunderboltSwitchType5 property:Router ID
2026-09-18 04:11:28.894731+0300 0xe0e      Default     0x0                  0      0    kernel: (Sandbox) Sandbox: ThunderboltAccessoryUpdaterServi(395) allow iokit-get-properties iokit-class:AppleHPMDevice property:Version
2026-09-18 04:11:28.933098+0300 0x2a66     Default     0x0                  0      0    kernel: (IOThunderboltFamily) 116035513us IOThunderboltSwitch(1@1)::processPlugEvent - Thunderbolt HPD packet for rid = 1 route = 0x1 port = 2 plug = 0
2026-09-18 04:11:28.933106+0300 0x2a66     Default     0x0                  0      0    kernel: (IOThunderboltFamily) 116035521us IOThunderboltSwitch(1@1)::processPlugEvent - Thunderbolt HPD packet for rid = 1 route = 0x1 port = 10 plug = 1
2026-09-18 04:11:30.216824+0300 0x2a74     Default     0x0                  0      0    kernel: (IOThunderboltFamily) 117319237us IOThunderboltTRMPolicyRoot(1@0:0x1)::evaluateTRMState - transport unrestricted
2026-09-18 04:11:30.296171+0300 0x2a7b     Default     0x0                  0      0    kernel: (IOThunderboltFamily) 117398586us IOThunderboltTunnelDriver(1:1:8)<0x00100102>::incrementClientScanCount - incremented client scan count id 1 to 1
2026-09-18 04:11:30.298948+0300 0x2a7b     Default     0x0                  0      0    kernel: (IOThunderboltFamily) 117401363us IOThunderboltTunnelDriver(1:1:8)<0x00100102>::incrementClientScanCount - incremented client scan count id 2 to 1
2026-09-18 04:11:30.299065+0300 0x2a7b     Default     0x0                  0      0    kernel: (IOThunderboltFamily) 117401480us IOThunderboltTunnelDriver(1:1:8)<0x00100102>::decrementClientScanCount - decremented client scan count id 1 to 0
2026-09-18 04:11:30.299781+0300 0x2a8a     Default     0x0                  0      0    kernel: (AppleThunderboltDPOutAdapter) Thunderbolt DP - waiting for upstream - DPO [1:0x1:0xb]
2026-09-18 04:11:30.303611+0300 0x2a8d     Default     0x0                  0      0    kernel: (AppleThunderboltPCIUpAdapter) 117406026us Thunderbolt PCI - activating downstream path - SRC [1:0x0:0x3] DST [1:0x1:0x8] - req_bandwidth = 1
2026-09-18 04:11:30.303616+0300 0x2a8d     Default     0x0                  0      0    kernel: (AppleThunderboltPCIUpAdapter) 117406031us Thunderbolt PCI - activating upstream path - SRC [1:0x1:0x8] DST [1:0x0:0x3] - req_bandwidth = 1
2026-09-18 04:11:30.316481+0300 0x2a90     Default     0x0                  0      0    kernel: (AppleThunderboltDPAdapterFamily) Thunderbolt DP - activating Video path - SRC [1:0x0:0x5] DST [1:0x1:0xa] - req_bandwidth = 259
2026-09-18 04:11:30.316507+0300 0x2a90     Default     0x0                  0      0    kernel: (AppleThunderboltDPAdapterFamily) Thunderbolt DP - destroying Video path - SRC [1:0x0:0x5] DST [1:0x1:0xa]
2026-09-18 04:11:30.316515+0300 0x2a90     Default     0x0                  0      0    kernel: (AppleThunderboltDPAdapterFamily) Thunderbolt DP - activating Video path - SRC [1:0x0:0x5] DST [1:0x1:0xa] - req_bandwidth = 159
2026-09-18 04:11:30.316886+0300 0x2a8d     Default     0x0                  0      0    kernel: (IOThunderboltFamily) 117419301us IOThunderboltTunnelDriver(1:1:8)<0x00100102>::decrementClientScanCount - decremented client scan count id 2 to 0
2026-09-18 04:11:30.318555+0300 0x2a90     Default     0x0                  0      0    kernel: (AppleThunderboltDPAdapterFamily) Thunderbolt DP - activating Aux Tx path - SRC [1:0x0:0x5] DST [1:0x1:0xa] - req_bandwidth = 1
2026-09-18 04:11:30.320691+0300 0x2a90     Default     0x0                  0      0    kernel: (AppleThunderboltDPAdapterFamily) Thunderbolt DP - activating Aux Rx path - SRC [1:0x1:0xa] DST [1:0x0:0x5] - req_bandwidth = 1
2026-09-18 04:11:30.337689+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[342] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::handleTunnelStateChange: allocated=YES activated=YES interruptsEnabled=NO _dpTunnelActive=NO _dpinAdapterPortActive=NO _hpdAsserted=NO
2026-09-18 04:11:30.337695+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[345] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::handleTunnelStateChange: reset _hpdAsserted and _dpinAdapterPortActive due to tunnel state change
2026-09-18 04:11:30.337701+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[348] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::incrementTunnelUse: _tunnelUseCount=1
2026-09-18 04:11:30.337705+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[351] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::incrementTunnelUse: calling _cioInterface->startUsingTunnel()...
2026-09-18 04:11:30.337719+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[354] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::incrementTunnelUse: enabling ACIO_BRIDGES interrupts
2026-09-18 04:11:30.337723+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[357] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::incrementTunnelUse: ret=0x00000000 _tunnelUseCount=1
2026-09-18 04:11:30.337753+0300 0x16b      Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[360] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::interruptOccurred: HPD event: hpd=1 (lvlchg=YES) plug=YES irqhpd=NO unplug=NO
2026-09-18 04:11:30.337760+0300 0x16b      Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[363] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::enqueueAction_block_invoke: action=DisplayRequest; thread call was pending=NO
2026-09-18 04:11:30.337766+0300 0x29ac     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[366] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::sendActions: sending action[0]=DisplayRequest...
2026-09-18 04:11:30.337774+0300 0x29ac     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[372] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::sendActions: dispatched 1 actions
2026-09-18 04:11:30.337780+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[375] AppleDisplayCrossbar(display-crossbar0)<0x10000031b>::getAvailableUFPForDFP: dfp(0x100000322): Domain0, atc1,1 (atc1-dpin0): searching for allocated peer 2 (dpin1)...
2026-09-18 04:11:30.337792+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[381] AppleT8103ATCDPXBAR(atc1-dpxbar)<0x100000320>::validateConnection: dispext0,0 -> atc1,1 (atc1-dpin0): ret=0x00000000
2026-09-18 04:11:30.337794+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDisplayCrossbar) IOAV[384] AppleATCDPINAdapterPort(atc1-dpin0)<0x100000322>::validateConnection: dispext0,0 -> (self) ret=0x00000000
2026-09-18 04:11:30.337800+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDCPDPTXProxy) IOAV[390] AppleDCPDPTXRemotePortProxy<0x1000006fb>::validateConnection: enter: die0::dispext0::core0 -> die0::atc1::dpin0 (role=1, supportsHPD=1)
2026-09-18 04:11:30.338925+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDCPDPTXProxy) IOAV[393] AppleDCPDPTXRemotePortProxy<0x1000006fb>::validateConnection: exit: die0::dispext0::core0 -> die0::atc1::dpin0: ret=0x00000000
2026-09-18 04:11:30.338935+0300 0x29ac     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[399] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::connectTo: ret=0x00000000
2026-09-18 04:11:30.338941+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDCPDPTXProxy) IOAV[405] AppleDCPDPTXRemotePortProxy<0x1000006fb>::connectTo: die0::dispext0::core0 -> die0::atc1::dpin0 (role=1, supportsHPD=1)
2026-09-18 04:11:30.339192+0300 0x29ac     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[408] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::enqueueAction_block_invoke: action=DisplayRequest; thread call was pending=NO
2026-09-18 04:11:30.339228+0300 0x29ac     Default     0x0                  0      0    kernel: (IODisplayPortFamily) IOAV[420] AppleDCPDPTXRemotePortUFP(iop-dcpext-nub)<0x100000758>::sendActions: sending action[0]=DisplayRequest...
2026-09-18 04:11:30.339231+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDCPDPTXProxy) IOAV[423] AppleDCPDPTXRemotePortProxy<0x1000006fb>::synchronousChangeDPTXPowerStateTo: enter: powerstate = 1, current = 0
2026-09-18 04:11:30.339234+0300 0x29ac     Default     0x0                  0      0    kernel: (AppleDCPDPTXProxy) IOAV[426] AppleDCPDPTXRemotePortProxy<0x1000006fb>::synchronousChangeDPTXPowerStateTo: waiting for power state change -> powerstate = 1...
2026-09-18 04:11:30.339254+0300 0xc20      Default     0x0                  0      0    kernel: (AppleDCPDPTXProxy) IOAV[432] AppleDCPDPTXRemotePortProxy<0x1000006fb>::setPowerState_block_invoke: enter: powerstate = 1, _displayRequested = 1
2026-09-18 04:11:30.339465+0300 0x389      Default     0x0                  0      0    kernel: (RTBuddy) [DCPEXT:AppleDCPDPTX.cpp:357] [AFK]powering nub 0x88e580
